run_id,timestamp,time_relative_s,gpu_id,power_w,sm_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mb,memory_total_mb,temperature_c,stage
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.616Z,2.11,3,76.81,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.716Z,2.21,0,75.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.716Z,2.21,1,73.7,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.716Z,2.21,2,76.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.716Z,2.21,3,76.81,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.816Z,2.31,0,75.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.816Z,2.31,1,73.73,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.816Z,2.31,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.816Z,2.31,3,76.8,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.916Z,2.41,0,75.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.916Z,2.41,1,73.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.916Z,2.41,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:34.916Z,2.41,3,76.78,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.016Z,2.51,0,75.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.016Z,2.51,1,73.71,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.016Z,2.51,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.016Z,2.51,3,76.76,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.117Z,2.611,0,75.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.117Z,2.611,1,73.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.117Z,2.611,2,76.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.117Z,2.611,3,76.79,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.217Z,2.711,0,75.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.217Z,2.711,1,73.73,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.217Z,2.711,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.217Z,2.711,3,76.79,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.317Z,2.811,0,75.27,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.317Z,2.811,1,73.75,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.317Z,2.811,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.317Z,2.811,3,76.78,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.417Z,2.911,0,75.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.417Z,2.911,1,73.74,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.417Z,2.911,2,76.26,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.417Z,2.911,3,76.78,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.517Z,3.011,0,75.26,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.517Z,3.011,1,73.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.517Z,3.011,2,76.26,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.517Z,3.011,3,76.78,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.617Z,3.111,0,75.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.617Z,3.111,1,73.73,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.617Z,3.111,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.617Z,3.111,3,76.77,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.718Z,3.212,0,75.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.718Z,3.212,1,73.74,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.718Z,3.212,2,76.28,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.718Z,3.212,3,76.76,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.818Z,3.312,0,75.26,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.818Z,3.312,1,73.71,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.818Z,3.312,2,76.27,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.818Z,3.312,3,76.76,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.918Z,3.412,0,75.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.918Z,3.412,1,73.73,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.918Z,3.412,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:35.918Z,3.412,3,76.76,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.018Z,3.512,0,75.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.018Z,3.512,1,73.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.018Z,3.512,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.018Z,3.512,3,76.75,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.118Z,3.612,0,75.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.118Z,3.612,1,73.75,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.118Z,3.612,2,76.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.118Z,3.612,3,76.73,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.218Z,3.712,0,75.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.218Z,3.712,1,73.69,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.218Z,3.712,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.218Z,3.712,3,76.74,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.319Z,3.813,0,75.21,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.319Z,3.813,1,73.69,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.319Z,3.813,2,76.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.319Z,3.813,3,76.74,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.419Z,3.913,0,75.2,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.419Z,3.913,1,73.69,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.419Z,3.913,2,76.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.419Z,3.913,3,76.73,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.519Z,4.013,0,75.2,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.519Z,4.013,1,73.71,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.519Z,4.013,2,76.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.519Z,4.013,3,76.74,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.619Z,4.113,0,75.22,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.619Z,4.113,1,73.68,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.619Z,4.113,2,76.25,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.619Z,4.113,3,76.74,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.719Z,4.213,0,75.22,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.719Z,4.213,1,73.7,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.719Z,4.213,2,76.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.719Z,4.213,3,76.73,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.819Z,4.313,0,75.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.819Z,4.313,1,73.69,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.819Z,4.313,2,76.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.819Z,4.313,3,76.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.919Z,4.413,0,75.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.919Z,4.413,1,73.71,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.919Z,4.413,2,76.24,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:36.919Z,4.413,3,76.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.02Z,4.514,0,75.2,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.02Z,4.514,1,73.69,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.02Z,4.514,2,76.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.02Z,4.514,3,76.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.12Z,4.614,0,75.21,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.12Z,4.614,1,73.67,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.12Z,4.614,2,76.23,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.12Z,4.614,3,76.71,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.22Z,4.714,0,75.19,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.22Z,4.714,1,73.69,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.22Z,4.714,2,76.21,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.22Z,4.714,3,76.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.32Z,4.814,0,75.21,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.32Z,4.814,1,73.72,345,0,0,,,,
powertraces-pt100array_pt017_r1_7536307_1-50f3a1a4a0,2026-05-07T10:02:37.32Z,4.814,2,76.23,345,0,0,,,,
